,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34
360,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,1,2,2,0,2,2,2,1,0,0,2,1,1,0,1,2,2,0,0,0,0,1,1,1,2,0,1,0,1,2,0,1,1,2
361,0,1,2,0,3,5,0,1,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,2,1,2,0,4,5,0,2,2,0,2,0,1,1,2,0,2,0,0,2,2,0,1,2,0,2,0,0,1,2,0,1,2,1,2,1,1,2,1,1,1,2
362,0,1,1,2,0,3,3,2,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,4,0,2,0,2,2,0,0,2,1,0,0,2,2,2,0,2,2,0,0,0,2,1,1,0,0,1,0,0,0,0,2,1,2,2,2,0
363,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,2,1,0,2,0,2,1,1,0,2,1,0,2,1,2,1,1,0,1,1,0,0,1,1,0,0,0,2,1,2,1,1,1,0
364,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,2,0,0,1,1,0,1,2,0,0,0,0,2,0,2,1,2,1,1,1,0,0,2,0,1,2,1,2,0,0,0,1,1,0
365,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,2,2,2,2,2,1,1,2,0,0,2,1,0,0,0,1,2,2,0,0,1,0,2,0,0,0,1,2,1,0,2,0,0,0
366,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,3,1,5,6,6,0,1,0,2,1,0,2,0,0,0,1,0,0,0,1,2,2,1,1,1,2,2,1,2,2,2,0,1,0,2,1,2,0,0,1,0
367,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,2,3,2,1,0,0,0,0,2,2,1,0,1,1,0,2,0,0,2,0,0,0,2,2,2,2,0,1,2,2,2,0,2,2,1,1,0,0,0
368,0,1,1,2,0,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,3,1,0,0,2,1,2,1,1,1,0,1,0,2,1,0,0,2,2,2,1,0,2,1,1,1,1,2,0,0,2,2,0,0,2,1,0,2,2
369,0,0,0,3,1,0,6,0,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,0,0,2,1,0,1,2,1,0,2,1,2,2,1,2,2,1,2,0,0,2,0,0,0,2,1,2,2,0,2,1,1,2,2,2
370,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,3,1,1,2,1,0,1,1,2,1,0,1,0,0,0,1,2,2,0,1,1,2,1,1,1,1,0,2,1,1,2,0,2,1,1,2,1,0,1,0,2
371,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,1,1,2,3,2,3,2,1,0,0,1,1,0,2,0,0,0,1,0,2,1,2,0,2,1,0,2,0,0,1,1,0,2,2,2,1,1,2,2,2,1,2,1
372,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,0,0,1,2,1,0,1,0,0,0,1,2,2,1,1,0,1,1,1,1,1,2,1,2,0,1,0,1,0,1,0,1,2,0
373,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,1,1,2,3,2,3,2,1,0,0,0,1,0,0,2,1,0,1,2,1,0,0,1,1,1,1,0,0,1,1,2,2,0,2,0,0,0,1,1,0,1,1,1
374,0,1,1,2,3,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,1,2,0,4,0,0,2,1,0,0,1,1,2,0,0,2,1,1,1,0,2,0,2,0,2,0,0,0,0,2,0,0,2,2,1,2,2,2,1,1,1
375,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,3,2,3,2,1,0,2,2,0,1,0,0,0,1,2,0,0,1,1,2,0,2,2,1,2,2,0,2,1,2,1,1,1,2,0,0,0,1,2,0
376,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,1,2,2,1,1,2,2,1,1,0,2,2,0,1,0,2,0,2,1,2,1,1,2,0,1,1,0,2,0,1,1,1,0,0
377,0,0,0,3,1,0,6,0,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,0,1,0,2,1,0,1,0,1,2,2,0,0,1,0,0,1,2,2,0,0,0,1,0,1,2,2,0,0,0,0,1,0,0,2
378,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,0,1,0,1,0,1,2,2,2,1,0,1,2,1,2,2,1,2,0,2,1,0,0,2,0,0,2,0,2,0,0,1,0,2
379,0,1,2,0,2,2,5,1,-1,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,1,2,0,4,5,0,2,0,1,1,2,0,0,1,2,0,2,0,1,0,0,0,1,2,2,0,2,0,1,2,2,0,2,2,1,2,0,1,2,2,2
380,0,1,2,0,2,2,2,4,18,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,3,1,1,2,1,0,-1,0,0,2,0,0,1,1,1,2,2,1,0,0,0,0,0,1,1,1,1,0,0,1,2,2,2,0,2,2,2,0,0,1,2
381,0,1,1,2,3,5,0,1,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,2,0,4,5,0,2,2,0,1,0,2,2,2,0,2,1,0,2,2,2,2,1,0,1,1,2,2,0,0,2,1,2,1,0,1,1,0,2,0,1
382,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,1,1,2,2,0,1,1,0,1,0,0,0,2,2,2,2,1,2,1,2,0,1,0,0,1,2,0,1,1,2,0,1,1,2
383,0,1,2,0,2,2,2,4,25,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,3,1,1,2,1,0,1,2,2,1,0,0,0,2,2,2,0,0,2,2,2,2,2,1,2,0,0,0,2,1,2,1,1,1,2,0,2,1,2,1,1
384,0,0,0,1,4,4,1,3,-1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,1,0,3,2,5,3,1,0,1,2,2,0,1,0,2,2,2,1,1,2,1,0,2,1,2,1,0,0,0,1,2,1,0,0,0,2,0,1,1,1,2,1
385,0,1,1,2,0,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,3,1,0,0,2,2,1,1,1,1,2,2,0,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,0,1,2,2,0,1,1,2
386,0,1,1,2,0,3,3,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,3,1,0,0,2,0,0,2,1,2,1,2,0,2,0,1,1,2,2,0,0,0,1,2,1,1,1,0,2,1,0,0,1,0,1,2,1,2,2
387,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,0,1,1,1,1,1,1,2,0,0,0,1,2,1,1,1,1,1,0,2,2,2,1,1,0,0,1,1,0,0,2,2,1,0
388,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,0,1,2,1,2,1,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,1,0,1,0,1,0,2,0,2,2,1,1
389,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,2,0,1,2,1,0,2,2,1,1,0,1,0,2,1,0,0,1,1,2,0,1,2,2,1,1,0,0,1,1,2,2,1,1
390,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,3,1,1,2,1,0,1,1,1,0,2,0,0,2,0,2,0,0,2,0,2,2,1,1,0,0,0,1,1,0,0,2,1,1,1,0,1,2,1,1,0
391,0,1,1,2,0,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,0,0,2,2,2,1,1,2,0,2,2,0,2,2,0,1,0,2,0,2,2,1,1,0,2,0,1,2,0,1,2,2,0,1,0,0,0
392,0,1,1,2,0,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,0,0,2,1,2,0,0,2,0,0,2,2,1,2,1,0,0,2,2,2,0,2,1,2,1,1,0,0,0,0,2,1,2,0,1,2,1
393,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,0,0,1,2,1,1,1,1,1,2,1,0,0,2,1,0,2,0,2,2,2,1,1,2,1,1,2,0,1,2,2,1,0,1
394,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,2,2,1,0,1,1,1,0,1,1,1,1,1,1,1,2,2,1,0,1,1,1,2,0,2,0,2,2,1,2,0,0,2,2
395,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,2,0,2,0,2,1,1,2,2,1,1,2,0,0,1,1,2,0
396,0,1,1,2,3,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,2,0,4,5,0,2,1,2,0,0,1,2,2,1,2,1,2,2,2,0,0,1,0,0,0,0,2,0,0,2,0,2,2,0,2,0,2,0,2,1
397,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,0,1,2,2,0,2,1,2,2,0,2,0,2,0,1,2,0,2,2,2,2,0,0,0,2,1,1,0,2,0,2,2,0,0
398,0,0,1,1,4,4,1,3,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,1,0,3,2,5,3,1,0,2,0,2,1,0,2,1,0,2,0,1,2,2,2,0,2,0,0,2,0,0,2,0,1,1,1,0,2,0,1,1,2,0,1
399,0,1,1,2,3,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,2,0,4,5,0,2,0,2,0,0,1,2,0,2,1,2,0,0,1,1,0,0,1,1,2,2,1,0,1,2,1,1,1,0,2,2,0,2,0,1
400,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,1,1,2,2,1,2,0,1,1,2,2,0,2,1,0,2,0,1,1,2,1,0,2,0,1,0,2,1,2,1,1,0,1,1
401,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,0,0,1,1,2,0,1,1,0,1,1,0,2,0,2,2,1,2,2,1,1,0,2,0,2,2,0,1,0,1,1,1,1,1
402,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,1,1,2,2,2,0,0,2,1,2,0,1,1,0,2,1,2,2,2,2,0,0,2,0,2,2,0,0,2,2,2,0,0,0
403,0,1,2,0,3,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,3,1,5,6,6,0,1,0,2,2,0,1,2,0,0,1,0,2,1,0,1,1,1,0,2,0,2,2,0,2,0,2,0,0,2,1,1,0,0,0,2
404,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,1,1,2,2,2,0,1,1,0,1,1,2,0,2,1,0,1,2,2,2,2,1,1,2,0,0,0,2,0,0,1,1,0,0
405,0,1,2,0,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,3,1,1,2,1,0,1,1,0,0,1,0,2,2,0,1,2,2,0,2,2,2,1,1,1,1,0,1,2,0,2,1,0,0,2,0,1,1,2,0,2
406,0,1,2,0,3,1,5,6,26,1,0,0,0,0,0,0,0,0,0,2,1,4,3,1,2,0,0,0,3,1,5,6,6,0,1,2,1,0,2,0,0,2,1,1,0,2,0,0,2,0,0,1,1,0,1,1,0,0,2,2,2,0,0,1,1,1,2,2,1
407,0,1,2,0,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,3,1,5,6,6,0,1,1,1,2,1,2,0,1,0,1,0,1,2,1,1,0,1,0,0,1,1,0,1,0,1,2,0,1,2,1,2,1,0,0,0
408,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,2,0,2,1,0,2,1,1,0,1,0,2,0,0,1,2,2,2,0,0,1,0,0,0,2,0,1,2,0,0,0,2,1,0
409,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,0,0,0,1,0,0,1,0,0,0,2,1,2,0,1,0,0,1,1,0,1,0,2,1,1,1,0,0,1,2,0,0,2,1,0
410,0,1,1,2,0,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,0,0,2,1,2,2,1,0,2,1,0,1,0,2,2,0,0,1,1,2,0,1,1,1,0,2,1,2,0,1,2,0,1,2,0,1,0
411,0,1,1,2,0,3,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,2,1,4,3,1,0,0,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,2,2,1,2,0,0,1,0,2,2,1,1,2,2,2,0,2
412,0,1,1,2,3,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,3,1,0,0,2,1,2,0,1,0,0,0,1,1,0,2,0,2,1,0,0,2,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,2
413,0,1,1,2,4,1,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,3,5,6,6,0,-1,2,2,2,0,0,0,1,0,0,0,1,1,2,2,0,2,2,2,2,0,0,2,1,0,2,1,1,1,0,1,1,0,2,0
414,0,1,2,0,3,1,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,3,1,5,6,6,0,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,1,1,0,2,0,1,2,1,1,0,2,0,1,1,0,2,2,0,2,2
415,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,1,2,0,1,1,1,1,0,1,1,0,0,0,0,1,2,0,0,1,0
416,0,0,0,3,1,0,6,0,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,0,0,0,0,2,2,1,1,0,2,1,0,0,2,1,1,1,1,1,1,0,1,0,1,0,0,1,1,2,0,2,1,2,2,1
417,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,2,2,1,1,1,1,2,0,1,0,1,2,1,0,2,1,2,0,2,1,2,1,0,2,2,1,1,0,2,1,1,1,1,0
418,0,1,1,2,3,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,3,1,0,0,2,2,1,1,2,0,0,1,1,0,0,2,0,0,0,0,0,2,1,2,0,0,1,0,1,1,1,1,1,2,1,2,2,0,2
419,0,1,2,0,3,5,0,1,22,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,2,1,2,0,4,5,0,2,2,1,1,0,1,0,0,0,1,2,0,2,0,1,1,0,2,1,2,0,2,2,0,2,2,1,1,1,0,1,2,2,2,2
420,0,0,1,2,0,3,3,2,19,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,4,1,2,0,0,0,0,1,0,1,1,2,0,2,1,0,1,0,2,1,2,0,1,0,2,2,2,0,2,0,0,1,2,1,0,1,0
421,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,2,2,1,0,1,0,1,1,0,1,1,2,2,0,0,0,2,2,1,2,1,2,1,2,1,2,1,0,1,1,1,2,1,2
422,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,3,1,1,2,1,0,1,0,2,0,2,2,2,2,0,1,2,0,0,2,2,0,1,2,0,1,1,2,1,1,0,1,2,2,2,0,2,0,0,2,1
423,0,1,2,0,3,5,0,1,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,2,1,2,0,4,5,0,2,0,2,2,2,2,1,0,1,2,0,1,2,1,0,0,1,2,1,2,1,2,0,2,2,2,1,0,2,1,1,1,2,2,2
424,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,3,1,1,2,1,0,1,1,2,0,1,1,1,2,1,1,0,2,0,2,0,0,2,2,0,2,2,2,0,0,0,0,0,1,2,2,2,2,1,1,1
425,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,0,2,1,0,2,0,0,0,0,0,1,0,1,2,2,2,1,0,0,1,0,0,0,1,0,2,1,0,2,1,1,0,2,1,1
426,0,1,2,0,3,5,0,1,2,2,0,0,0,0,0,0,0,0,0,2,2,4,3,5,1,0,0,2,1,2,0,4,5,0,2,0,0,2,1,0,1,0,2,0,2,0,0,1,0,0,2,0,1,0,1,1,0,2,2,0,0,1,1,1,0,1,2,2,0
427,0,0,0,1,4,4,1,3,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,1,0,3,2,5,3,1,0,1,1,1,0,1,0,0,0,1,1,1,2,0,2,2,1,0,2,0,1,1,1,1,2,2,0,1,2,2,2,0,1,1,1
428,0,1,2,0,3,1,5,6,26,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,3,1,5,6,6,0,1,2,2,2,1,1,1,0,2,2,2,1,1,2,2,1,0,2,0,1,0,0,0,2,0,0,1,2,1,2,2,0,1,1,1
429,0,1,1,2,0,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,2,1,4,3,1,0,0,2,2,2,1,0,0,0,0,1,2,1,2,0,1,2,2,1,2,0,2,1,0,2,0,1,0,0,0,1,2,1,2,2,0,2
430,0,1,1,2,0,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,3,1,0,0,2,0,0,0,2,1,2,0,2,0,2,2,2,1,1,0,2,0,0,0,2,1,1,2,1,2,0,0,0,1,1,1,2,2,1
431,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,0,1,2,1,1,1,0,0,0,2,1,2,0,1,1,2,1,0,2,0,0,2,0,2,2,2,2,2,1,0,2,1,2,2
432,0,1,1,2,0,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,3,1,0,0,2,2,0,1,0,0,1,0,1,0,0,2,0,0,0,1,2,2,1,2,0,2,1,2,0,1,0,2,2,2,1,1,0,2,2
433,0,1,1,2,3,1,4,5,15,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,1,0,2,1,0,0,1,2,1,2,1,1,1,1,1,1,0,1,2,1,0,0,1,0,0,2,0,2,0,0,0,2,2,0
434,0,1,2,0,2,2,2,4,18,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,3,1,1,2,1,0,-1,1,1,0,0,2,1,1,1,2,1,2,2,1,2,2,0,0,2,2,0,0,0,1,0,0,0,2,0,2,0,1,0,0,1
435,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,2,2,0,0,0,0,1,2,0,1,1,0,0,2,1,0,1,1,2,0,1,1,2,2,2,2,0,2,1,1,1,2,2,2
436,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,1,0,2,2,0,0,0,2,0,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,0,2,2,2,2,0,1,2
437,0,1,2,0,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,3,1,5,6,6,0,1,2,2,0,2,0,0,0,1,2,2,1,2,1,0,0,2,1,2,1,1,2,2,1,2,1,2,2,2,0,0,2,1,1,1
438,0,1,1,2,0,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,0,0,2,1,0,2,0,1,0,2,2,0,1,2,0,2,1,0,2,0,1,1,1,0,1,2,1,2,0,2,1,2,0,1,1,2,0
439,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,2,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,2,0,1,1,0,2,2,0,1,0,2,0,2,2,0,2
440,0,1,1,2,3,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,2,0,4,5,0,2,2,0,2,1,0,2,2,0,0,0,0,0,0,2,0,1,0,0,2,0,0,1,1,2,1,2,0,2,0,0,2,1,0,1
441,0,1,1,2,0,1,4,5,9,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,0,2,2,1,0,0,1,1,1,2,1,0,1,0,2,0,0,0,2,0,0,1,2,2,0,1,2,1,1,1,0,2,0,1
442,0,1,1,2,3,1,4,5,-1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,2,1,2,0,1,1,2,1,2,1,0,0,0,2,2,2,1,2,1,1,1,2,1,2,0,0,0,0,0,2,1,2,0,0
443,0,1,2,0,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,3,1,5,6,6,0,1,1,2,2,0,2,1,1,2,0,0,1,1,1,1,2,0,1,1,0,2,2,2,0,1,2,1,2,1,0,1,1,0,0,0
444,0,1,2,0,2,2,2,4,5,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,3,1,1,2,1,0,1,1,1,0,0,2,2,2,0,0,2,2,2,0,1,0,1,0,2,1,1,2,2,1,1,0,2,0,2,2,1,0,2,0,2
445,0,0,1,2,0,3,3,2,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,4,1,2,0,2,2,0,0,0,0,0,2,1,2,0,1,2,2,0,1,2,2,0,2,2,2,0,2,0,0,0,0,0,2,2,2,1
446,0,1,1,1,4,4,4,5,23,0,0,0,0,0,0,0,0,0,1,0,0,3,5,6,0,0,0,1,0,3,2,5,3,0,0,2,1,1,1,0,0,2,0,0,1,0,2,0,2,0,0,0,1,1,2,2,1,0,0,0,0,0,2,1,1,0,1,2,2
447,0,1,2,0,3,1,5,6,-1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,3,1,5,6,6,0,1,0,0,1,1,0,0,1,2,0,1,2,2,2,1,1,0,1,2,0,2,2,0,0,1,1,2,2,0,1,2,2,2,1,2
448,0,0,0,3,1,0,6,0,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,0,0,2,1,0,1,1,0,0,0,1,2,0,0,2,0,1,2,0,2,2,2,1,1,2,1,0,1,1,0,0,2,1,0,1
449,0,1,2,0,3,5,0,1,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,2,1,2,0,4,5,0,2,2,0,2,0,0,1,2,0,1,1,1,1,2,0,0,2,1,2,1,0,0,1,2,1,2,2,0,2,1,2,1,0,0,2
450,0,1,1,2,0,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,3,1,0,0,2,0,1,0,1,1,0,2,0,2,0,2,1,1,2,2,2,1,1,1,1,0,0,0,1,2,0,1,0,0,0,1,2,0,1
