,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9
381,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,1,0,1,6,5,0,-1,1,0,0,0,1,1,0,0,1
382,0,0,0,1,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,2,1,3,5,0,0,0,3,4,0,1,2,0,-1,1,1,1,0,1,0,0,0,1
383,0,0,2,2,4,2,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,1,2,3,2,0,0,2,3,4,0,1,5,0,-1,0,0,0,1,1,1,0,1,1
384,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,5,5,0,-1,1,0,0,0,1,0,1,1,0
385,0,0,0,1,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,1,0,5,0,0,0,1,2,5,3,1,0,-1,0,0,1,1,0,1,0,0,0
386,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,4,4,0,0,0,3,4,0,1,5,0,-1,1,1,0,0,1,0,1,0,0
387,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,7,0,-1,0,0,0,1,1,1,1,0,1
388,0,0,2,2,4,3,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,2,3,5,0,0,2,3,4,0,1,2,0,-1,1,0,1,1,0,0,0,0,1
389,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,3,6,5,0,1,1,0,1,2,5,6,11,-1,1,1,1,1,1,0,0,1,1
390,0,0,0,1,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,4,4,0,0,0,3,4,0,6,0,0,-1,0,0,1,1,1,1,1,0,1
391,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,4,3,7,0,0,0,3,4,0,6,0,0,-1,0,0,0,1,1,1,0,0,1
392,0,1,2,0,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,3,2,0,3,0,1,2,2,3,4,4,4,0,-1,1,1,0,0,1,0,1,0,1
393,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,5,5,0,1,1,0,1,3,2,3,4,-1,0,1,1,0,0,1,0,1,1
394,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,3,4,0,6,0,0,-1,0,1,1,1,0,0,0,0,0
395,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,1,2,5,3,1,0,-1,0,1,1,0,0,1,1,1,0
396,0,0,0,1,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,0,2,0,0,0,3,4,2,5,5,0,-1,0,1,1,0,0,0,1,0,1
397,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,0,4,6,0,0,0,3,4,0,1,2,0,-1,0,1,1,0,0,1,1,0,1
398,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,0,7,0,-1,1,1,1,1,1,1,1,0,1
399,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,3,4,0,6,5,0,-1,1,1,0,0,0,1,1,0,1
400,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,2,4,6,0,1,2,2,3,4,4,4,4,-1,0,1,1,1,0,0,0,0,0
401,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,0,5,0,-1,0,0,1,0,0,1,1,1,1
402,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,1,2,0,0,0,3,4,0,6,5,0,-1,1,0,0,1,0,0,1,1,1
403,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,1,0,1,6,5,0,-1,1,0,1,1,0,1,0,0,0
404,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,3,0,0,0,1,0,1,0,7,0,-1,1,0,1,0,1,0,0,1,1
405,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,3,4,0,6,0,0,-1,1,0,1,1,1,1,0,1,1
406,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,1,6,2,0,0,0,1,0,2,5,5,0,-1,0,1,0,0,0,1,0,0,0
407,0,0,0,1,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,4,4,4,1,0,0,0,3,4,0,1,2,0,-1,1,1,1,0,1,0,0,1,1
408,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,3,5,4,5,0,1,1,0,1,2,5,6,0,0,0,1,1,1,0,0,0,0,1
409,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,2,6,0,0,0,3,4,0,6,0,0,-1,1,0,1,0,0,0,0,0,0
410,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,4,5,0,0,0,1,2,5,3,1,0,-1,0,0,1,0,0,0,1,1,0
411,0,0,0,1,1,2,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,4,4,0,0,0,3,4,0,6,0,0,-1,0,1,1,0,0,1,0,1,0
412,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,0,3,1,0,0,0,1,0,1,6,0,0,-1,1,0,0,1,1,0,0,1,0
413,0,0,0,1,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,0,0,2,2,0,0,0,3,4,2,5,5,0,-1,0,1,0,1,1,1,0,1,0
414,0,0,0,1,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,2,0,3,0,0,0,0,1,2,5,3,1,0,-1,1,0,1,1,0,1,0,1,1
415,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,3,4,0,6,0,0,-1,0,1,0,0,1,0,1,0,0
416,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,3,1,5,1,0,0,0,3,4,0,6,0,0,-1,1,0,0,1,1,1,1,1,0
417,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,0,5,4,0,1,1,0,1,3,2,3,7,-1,0,0,1,1,0,1,1,1,0
418,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,1,0,1,6,5,0,-1,0,1,0,0,0,1,1,1,0
419,0,0,0,1,1,2,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,3,4,0,6,0,0,-1,0,0,1,1,0,0,0,1,1
420,0,0,0,1,4,2,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,3,4,0,6,0,0,-1,0,1,1,0,0,1,0,0,1
421,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,4,1,5,2,0,1,2,2,3,4,1,2,0,-1,1,1,1,1,0,0,0,1,0
422,0,0,0,1,4,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,0,0,0,0,3,4,0,6,5,0,-1,0,1,1,1,0,0,1,1,0
423,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,5,2,0,0,0,3,4,2,5,5,0,-1,0,0,0,0,1,1,0,0,1
424,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,4,0,4,7,0,0,0,3,4,0,6,0,0,-1,1,0,0,0,1,0,1,0,1
425,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,0,0,0,0,1,2,5,3,1,0,-1,1,0,1,1,0,0,1,1,1
426,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,0,2,2,2,0,0,2,3,4,0,1,2,0,-1,1,1,0,1,1,0,0,0,0
427,0,0,0,1,1,2,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,2,4,0,0,0,3,4,0,6,0,0,-1,1,1,0,0,1,0,1,1,0
428,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,7,0,-1,1,1,1,1,1,1,1,0,0
429,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,7,0,-1,0,1,1,1,1,0,0,1,1
430,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,4,1,4,0,1,2,2,3,4,4,4,7,-1,0,0,0,1,0,0,0,1,1
431,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,0,4,3,7,0,0,2,3,4,0,1,2,0,-1,0,0,1,1,0,0,0,1,0
432,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,4,1,3,3,0,1,1,0,1,3,2,6,0,-1,1,1,1,1,0,1,0,1,0
433,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,1,3,3,0,1,1,0,1,2,5,6,0,-1,0,1,0,0,1,1,1,0,0
434,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,0,5,0,-1,1,1,0,0,1,1,0,1,1
435,0,0,2,2,2,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,4,1,2,0,0,1,2,2,3,4,4,4,0,-1,1,0,0,1,1,0,1,1,0
436,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,1,4,0,6,5,0,-1,0,0,1,1,1,0,0,0,1
437,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,2,4,0,0,0,1,0,1,0,5,0,-1,1,0,0,0,0,0,1,0,0
438,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,3,2,4,0,0,0,1,2,5,3,1,0,-1,1,0,0,1,0,1,1,1,0
439,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,7,0,-1,0,1,1,0,1,1,1,1,0
440,0,0,2,2,4,2,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,1,5,7,0,0,2,3,4,0,1,2,0,-1,0,1,0,1,0,1,0,1,0
441,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,3,2,0,0,1,1,0,1,2,5,6,0,-1,1,0,1,1,1,0,0,1,0
442,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,7,0,-1,1,0,1,0,0,1,1,1,1
443,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,3,3,4,0,0,0,0,3,4,0,6,0,0,-1,0,0,1,1,1,1,1,0,1
444,0,0,0,0,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,1,4,7,0,1,1,0,1,2,5,6,0,0,1,0,0,0,0,1,0,1,0
445,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,2,2,0,0,0,3,4,0,6,1,0,-1,1,1,0,0,1,0,0,0,0
446,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,3,1,5,5,0,1,1,0,1,2,5,6,0,-1,1,0,1,0,1,1,0,0,1
447,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,2,1,2,0,0,0,1,0,1,6,5,0,-1,1,0,1,1,0,1,0,0,1
448,0,0,0,1,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,6,2,0,0,0,1,2,2,5,1,0,-1,0,1,0,1,1,1,1,0,1
449,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,0,2,0,0,1,1,0,1,2,5,6,0,-1,1,1,0,1,0,0,1,0,0
450,0,0,0,1,4,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,1,4,5,4,0,0,2,3,4,0,1,2,0,-1,0,0,1,1,0,0,0,1,1
451,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,2,1,0,7,0,1,1,0,1,2,5,6,0,-1,0,1,0,0,1,1,1,0,1
452,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,4,6,0,0,0,0,1,2,5,3,1,0,-1,0,1,1,1,1,0,1,0,1
453,0,0,0,1,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,0,2,0,0,0,3,4,2,5,5,0,-1,0,0,1,0,0,1,1,1,0
454,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,6,5,0,-1,0,0,1,1,0,1,0,1,0
455,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,3,2,4,0,0,0,1,2,5,3,1,0,-1,1,1,0,0,0,1,0,0,1
456,0,0,0,1,4,2,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,3,2,4,1,0,0,0,3,2,5,3,1,0,-1,0,0,0,0,1,0,1,0,0
457,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,2,4,0,0,0,1,2,5,3,1,0,-1,0,1,1,0,0,1,1,1,0
458,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,2,4,0,0,0,1,2,5,3,1,0,-1,0,0,1,0,1,1,1,1,0
459,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,3,4,1,6,0,0,0,1,2,5,3,1,0,-1,0,0,1,1,0,1,1,1,0
460,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,1,4,2,6,0,1,1,0,1,2,5,6,0,-1,1,1,0,0,1,1,1,0,1
461,0,1,1,3,0,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,0,1,4,0,1,1,0,1,3,2,3,2,-1,0,0,0,1,0,0,1,1,0
462,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,0,4,4,0,0,0,1,2,5,3,1,0,-1,0,1,1,0,1,0,1,1,0
463,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,4,0,6,5,0,-1,1,1,0,0,0,1,0,0,1
464,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,0,7,0,-1,0,0,0,1,1,0,1,0,0
465,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,1,0,6,6,0,0,2,3,4,0,1,2,0,-1,1,0,0,0,0,1,1,0,0
466,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,6,2,0,0,0,3,4,2,5,5,0,-1,1,0,0,1,1,0,0,0,0
467,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,1,3,0,2,0,0,0,3,4,0,6,0,0,-1,0,0,0,1,0,1,1,1,1
468,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,4,5,3,0,1,1,0,1,3,2,3,6,-1,1,1,1,0,1,0,0,1,0
469,0,0,2,2,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,1,0,7,0,0,2,3,4,0,1,2,0,-1,0,0,1,1,1,1,1,1,1
470,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,4,0,0,0,0,0,3,4,0,6,0,0,-1,1,1,0,1,1,1,0,0,0
471,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,2,3,0,5,0,0,0,1,2,5,3,1,0,-1,0,0,0,0,0,0,1,1,0
472,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,2,6,4,0,0,0,1,0,1,5,5,0,-1,1,1,0,1,1,1,1,0,1
473,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,3,0,5,0,0,0,3,2,5,3,1,0,-1,0,0,1,1,0,1,0,1,1
474,0,0,0,1,4,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,4,4,1,0,0,0,2,3,4,0,6,5,0,-1,0,1,0,0,0,0,0,1,0
475,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,1,4,0,0,0,1,0,1,6,5,0,-1,0,1,0,0,0,1,1,0,1
476,0,0,0,1,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,6,2,0,0,0,3,2,2,5,5,0,-1,0,1,0,1,0,0,0,1,1
477,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,0,7,0,-1,1,0,1,1,0,1,0,1,0
478,0,0,0,1,4,2,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,4,4,0,0,0,3,4,0,6,5,0,-1,0,0,0,0,1,0,1,1,0
479,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,2,1,4,3,0,1,2,2,3,4,4,4,0,-1,1,0,1,1,0,0,1,0,0
480,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,6,5,0,-1,1,0,1,1,0,0,1,0,1
481,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,1,0,1,0,7,0,-1,1,1,0,1,1,0,0,1,1
482,0,0,0,1,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,4,4,4,0,0,0,3,4,2,6,5,0,-1,1,1,0,0,1,0,1,0,1
483,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,6,5,0,-1,1,1,1,1,1,0,0,0,1
484,0,0,0,1,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,4,2,0,2,0,0,0,3,4,2,5,5,0,-1,0,1,1,1,0,0,0,1,0
485,0,1,2,2,2,3,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,1,2,2,0,0,2,3,4,4,1,2,11,-1,1,1,1,0,1,1,1,1,0
486,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,1,0,1,0,7,0,-1,0,0,1,0,0,0,0,1,0
487,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,3,0,0,6,0,1,1,0,1,3,2,6,0,-1,1,1,1,0,1,1,0,0,1
488,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,3,4,0,6,0,0,-1,0,1,1,0,0,1,1,1,1
489,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,4,2,4,3,0,0,0,1,0,2,5,5,0,-1,0,1,1,0,1,0,0,1,1
490,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,2,5,3,1,0,-1,0,0,0,0,1,1,1,1,1
491,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,0,3,1,3,0,0,0,1,0,1,0,7,0,-1,0,1,1,0,0,0,0,0,0
492,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,5,6,1,0,1,1,0,1,2,5,6,0,-1,1,1,1,0,0,0,0,0,0
493,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,3,6,2,0,0,0,1,0,1,0,7,0,-1,1,0,1,1,0,0,0,0,0
494,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,2,4,0,0,0,1,2,5,3,1,0,-1,0,1,0,1,0,1,1,1,0
495,0,0,0,1,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,2,2,0,0,0,1,2,5,3,1,0,-1,0,0,1,0,0,0,1,1,1
496,0,0,2,2,4,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,0,1,3,0,0,2,2,3,4,4,5,0,-1,0,0,0,0,1,0,1,1,0
497,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,6,5,0,-1,0,1,0,0,1,0,1,1,1
498,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,1,1,5,0,1,1,0,1,2,5,6,0,-1,1,0,0,0,0,0,1,1,0
499,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,1,4,3,2,0,1,1,0,1,3,2,6,0,-1,0,0,0,0,1,1,0,1,0
500,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,0,2,0,0,0,1,4,2,5,5,0,-1,0,0,0,0,0,1,0,1,1
501,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,2,2,1,7,0,1,2,2,3,4,4,4,0,-1,1,1,0,0,1,1,1,1,0
502,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,3,4,0,6,0,0,-1,1,1,0,0,1,0,1,0,0
503,0,1,1,3,0,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,0,5,4,0,1,1,0,1,3,2,3,7,-1,1,0,1,0,1,1,1,1,0
504,0,1,2,2,2,3,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,3,5,3,2,0,0,2,2,3,4,1,4,0,-1,1,0,1,1,0,1,1,1,1
505,0,1,2,2,2,3,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,4,3,6,5,0,0,2,3,4,0,1,2,11,-1,0,1,1,0,1,1,0,0,1
506,0,0,0,1,4,2,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,6,7,0,0,0,3,4,0,6,5,0,-1,1,1,0,0,1,0,0,0,0
507,0,0,2,2,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,1,1,0,0,2,3,4,0,1,2,0,-1,1,1,0,1,0,0,0,1,0
508,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,1,6,6,0,0,0,1,0,2,5,5,0,-1,0,0,0,1,0,0,1,1,0
509,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,1,1,1,2,0,1,2,2,3,4,4,4,0,-1,1,1,0,0,0,1,0,1,0
510,0,0,0,1,4,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,5,6,5,0,0,0,3,4,0,1,2,0,-1,0,0,1,1,1,1,0,0,1
