,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39
162,0,0,2,0,3,2,2,3,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,1,3,1,6,1,2,1,1,0,2,1,2,2,2,0,2,1,2,2,0,1,2,1,0,0,2,0,0,0,1,0,2,1,2,2,0,1,1,1,0,1,1,2,1,0,0
163,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,4,4,4,0,1,2,0,2,2,0,2,0,1,0,1,0,1,2,2,2,0,1,2,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,2,1,0,1,0,1,0
164,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,1,3,5,4,0,0,2,1,0,0,2,1,1,0,2,1,1,2,2,0,2,2,2,0,2,0,0,2,1,0,2,1,2,0,2,0,2,2,2,1,0,1,1,0,2
165,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,1,3,0,3,0,0,1,0,0,0,2,1,1,2,2,0,2,2,0,1,0,0,0,2,1,0,1,2,2,2,0,1,2,1,0,2,2,1,0,1,0,2,0,2,0
166,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,2,1,2,2,2,1,1,0,0,1,1,0,1,2,0,0,2,2,2,0,1,0,2,0,1,2,1,1,0,1,1,0,2,0,1,2,2,2,0,0,0,1
167,0,0,0,0,3,4,3,4,-1,4,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,1,2,0,1,1,6,1,2,1,0,1,1,0,1,0,0,0,2,0,2,2,0,2,0,0,0,1,0,2,1,0,0,2,0,2,2,0,0,2,2,0,0,1,0,0,1,2,1
168,0,0,0,2,2,0,4,1,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,1,2,1,3,0,3,0,-1,0,0,0,0,1,0,2,0,0,1,2,1,0,1,0,0,0,2,1,0,1,1,2,1,0,1,0,2,1,0,0,1,2,1,2,2,0,0,1
169,0,1,1,1,1,1,1,0,15,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,4,4,4,0,1,-1,0,2,1,0,2,0,2,0,1,0,0,2,0,0,2,0,2,0,2,1,1,1,1,2,1,1,1,0,0,2,2,2,1,2,1,0,1,0,0
170,0,1,1,0,1,1,1,0,25,10,0,0,0,0,0,0,0,0,0,0,1,4,5,5,3,0,1,0,0,4,4,4,0,1,-1,2,1,0,1,0,1,2,0,2,0,1,2,0,0,0,2,0,1,0,1,1,0,0,1,2,0,1,2,2,0,0,1,1,0,1,2,2,2,1
171,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,2,0,3,6,0,0,0,2,2,2,1,0,2,2,1,1,0,2,1,2,1,0,1,1,1,2,1,1,2,2,1,1,2,1,0,0,1,0,0,2,0,0,2,2,2
172,0,0,2,3,0,3,6,7,-1,11,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,1,3,5,1,5,2,1,2,0,2,0,2,1,0,1,1,0,1,0,1,1,0,1,2,2,0,0,2,1,0,2,0,0,1,2,1,2,2,2,0,0,2,1,2,2,2
173,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,2,0,0,3,0,0,2,1,2,0,1,1,1,2,1,1,1,0,0,2,2,0,1,1,1,0,2,2,1,0,2,0,0,1,2,0,1,2,0,0,0,0,2,1,1
174,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,1,3,0,3,0,0,0,2,1,2,2,1,0,2,1,0,2,0,1,2,2,1,2,2,1,0,1,2,1,1,1,2,1,0,0,2,1,1,1,0,2,0,0,0,2
175,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,2,1,2,1,2,2,0,2,2,0,0,0,1,1,0,1,1,1,2,2,2,2,2,0,0,2,2,2,1,0,1,2,2,2,0,2,1,1,2,0,0,2
176,0,1,1,1,4,5,5,6,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,7,1,-1,2,2,0,2,2,1,1,0,2,2,2,2,1,0,1,0,2,0,0,0,2,1,1,0,1,1,0,2,0,0,0,2,1,1,0,0,1,0,0
177,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,0,4,4,4,0,1,2,1,0,2,1,0,0,1,2,0,0,2,1,1,2,1,1,2,1,0,2,1,0,1,2,1,0,2,0,0,2,1,0,1,0,1,2,2,0,2
178,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,2,0,3,6,0,0,0,0,2,1,2,0,1,0,0,1,0,2,2,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,2,2,1,0,1,2,2,1
179,0,0,2,3,0,2,2,7,1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,0,2,0,0,2,1,3,5,1,5,2,1,1,2,2,0,0,0,1,2,2,1,2,0,1,2,0,1,0,0,2,0,1,2,2,1,0,0,1,1,2,2,2,1,2,0,2,1,1,0,2
180,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,4,4,4,7,1,2,0,2,1,0,0,1,0,2,0,2,1,2,0,1,1,0,0,1,2,0,0,0,2,0,2,2,1,2,0,1,2,2,2,0,2,0,0,0,1
181,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,4,4,4,0,1,-1,2,2,0,0,1,0,1,0,2,0,0,0,2,2,1,1,1,2,1,1,0,0,1,0,2,1,2,2,2,2,0,1,1,0,0,0,1,2,2
182,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,2,0,3,6,0,0,2,2,0,1,0,1,1,1,1,0,2,1,2,0,0,0,2,2,0,0,2,2,1,1,0,2,0,0,0,0,0,0,0,0,1,1,2,2,1
183,0,0,2,3,0,3,6,2,26,11,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,1,3,5,1,5,2,1,0,0,0,1,2,1,2,0,2,2,0,0,0,0,0,1,0,1,0,1,1,2,2,0,2,2,1,2,0,1,1,0,1,0,0,0,0,0,2
184,0,0,2,0,3,4,0,5,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,0,1,1,6,1,2,1,2,1,1,1,0,1,1,0,1,2,0,0,1,2,1,2,1,0,0,2,1,0,2,2,2,0,2,1,0,2,2,0,2,0,0,1,0,2,0
185,0,0,2,3,0,2,2,3,27,1,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,0,2,1,3,5,1,5,2,1,0,2,0,0,2,2,0,0,1,2,2,0,2,1,2,0,2,1,2,0,1,0,2,2,2,0,0,0,2,2,1,2,2,2,1,1,1,0,1
186,0,0,0,2,2,0,4,1,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,1,2,1,3,0,3,0,-1,2,1,2,2,1,2,2,0,2,2,2,0,0,1,2,0,0,0,2,0,2,0,1,2,2,0,0,1,0,1,0,0,1,2,0,1,1,0,0
187,0,1,2,0,3,4,3,3,-1,5,0,0,0,0,0,0,0,0,0,2,1,4,5,3,6,0,1,0,0,4,1,6,1,2,-1,2,0,2,1,2,0,2,1,2,2,0,2,0,0,2,1,0,2,0,2,2,0,1,2,1,1,1,1,2,1,0,0,2,2,2,1,1,2,0
188,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,1,3,0,3,0,-1,2,1,0,2,1,1,0,2,0,0,1,0,0,2,1,1,1,1,2,0,0,0,2,2,2,2,1,0,2,0,1,2,2,2,2,0,0,1,2
189,0,1,1,1,1,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,4,4,4,0,1,-1,0,0,1,2,2,2,2,0,2,0,1,0,2,2,2,0,0,0,2,0,2,2,1,2,1,0,2,0,0,1,1,2,2,2,1,0,0,2,2
190,0,1,1,0,3,4,3,4,-1,8,0,0,0,0,0,0,0,0,0,0,1,4,5,3,3,0,1,0,0,4,1,6,1,1,-1,2,2,0,1,0,1,1,2,2,0,2,0,1,2,1,1,1,1,2,0,0,2,0,1,0,0,1,1,2,1,2,0,1,1,0,1,2,2,2
191,0,1,1,1,1,1,1,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,4,4,4,7,1,-1,1,2,0,0,2,1,2,2,0,2,0,0,2,2,0,0,1,2,0,0,1,2,1,2,2,2,0,1,0,0,0,0,2,1,1,0,1,2,1
192,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,4,4,4,0,1,2,1,2,0,1,2,2,0,2,2,0,0,0,0,0,1,2,1,0,1,2,0,1,0,2,0,1,1,2,0,2,2,0,2,0,1,0,0,2,1
193,0,0,2,3,0,3,6,2,28,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,1,3,5,1,5,2,1,0,0,2,2,0,2,1,1,1,1,2,2,1,0,1,2,0,2,1,1,0,1,0,2,0,0,1,1,1,1,1,0,2,1,1,0,1,2,0
194,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,3,0,1,0,0,4,4,4,0,1,-1,0,0,2,2,0,1,0,0,2,1,2,0,1,2,2,1,0,1,1,0,1,0,0,0,2,2,2,1,0,0,0,1,2,1,2,1,0,1,2
195,0,0,2,0,3,4,0,5,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,0,1,1,6,1,2,1,0,0,0,1,1,1,1,0,0,2,0,0,2,1,2,0,1,1,2,2,0,0,1,2,2,1,2,2,1,0,1,1,1,2,0,2,0,0,2
196,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,4,4,4,0,1,2,1,0,1,0,1,0,1,1,1,0,1,0,2,2,2,2,0,2,1,2,2,1,2,1,1,1,1,2,2,0,0,0,2,0,2,1,2,1,1
197,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,4,4,4,0,1,-1,0,0,2,1,0,0,0,0,1,0,2,2,0,1,0,2,0,2,1,1,1,0,0,2,0,0,2,0,1,1,2,0,1,2,2,2,0,1,2
198,0,0,2,0,3,2,0,5,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,0,1,1,6,1,2,1,2,2,2,0,1,1,0,1,1,2,0,1,2,2,1,0,0,1,0,2,2,2,1,2,0,0,1,0,0,1,0,0,0,2,0,1,2,0,2
199,0,0,0,2,2,0,0,5,29,1,0,0,0,0,0,0,0,0,1,1,0,1,4,4,2,0,0,2,0,1,1,6,1,0,1,2,1,2,2,2,0,2,0,2,0,1,1,0,1,2,0,0,1,1,1,0,0,1,1,0,1,2,2,1,0,1,0,1,2,0,0,0,0,0
200,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,2,1,2,0,2,2,2,1,1,2,2,2,2,1,0,0,0,1,2,0,2,2,2,1,2,1,1,0,0,1,0,0,0,0,2,2,1,2,0,2,0,2
201,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,4,4,4,0,1,-1,1,1,2,2,1,0,1,1,0,2,1,0,0,2,2,2,0,1,1,2,1,0,2,2,0,2,0,1,1,0,1,2,0,2,0,1,2,0,0
202,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,3,0,1,0,0,4,4,4,0,1,-1,1,0,0,2,1,0,1,0,1,0,0,2,2,2,2,2,2,0,1,2,2,2,2,0,1,2,2,0,1,2,2,0,1,1,1,1,1,0,1
203,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,7,1,2,0,2,0,2,2,0,0,1,1,1,1,0,1,2,2,0,1,1,0,0,0,1,1,0,2,0,0,1,2,2,1,1,1,0,2,0,0,0,0
204,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,2,0,3,6,0,-1,2,1,1,0,0,0,1,0,1,2,2,1,0,2,0,2,1,1,2,0,1,0,2,2,2,1,0,1,1,0,2,1,0,1,2,0,2,2,2
205,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,2,1,2,2,1,0,1,0,0,1,0,0,0,0,2,2,2,1,0,0,1,2,0,0,2,2,2,2,1,0,1,0,1,2,2,0,2,0,2,1,0,1
206,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,4,4,4,0,1,2,2,1,1,0,1,1,1,0,1,2,2,0,2,0,1,2,1,0,1,0,2,2,2,1,2,2,1,2,1,2,0,2,1,1,1,2,0,2,0
207,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,2,0,0,3,0,0,0,0,1,0,2,0,1,0,2,0,0,2,2,1,1,1,2,2,2,2,2,1,1,0,2,0,2,0,0,2,2,2,1,0,0,0,1,0,0
208,0,0,2,3,0,2,0,7,-1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,0,2,1,3,5,1,5,2,1,1,1,0,1,0,2,2,2,1,2,0,0,2,2,0,2,0,0,2,0,2,2,2,0,2,0,0,0,2,1,1,2,0,1,2,2,1,2,2
209,0,0,2,3,0,3,6,7,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,1,3,5,1,5,2,1,2,1,1,1,1,2,0,2,0,0,2,1,0,0,1,1,1,1,0,2,0,1,2,0,1,2,2,0,0,0,2,1,1,2,1,0,0,0,0
210,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,2,1,2,0,0,1,0,0,0,0,2,2,0,0,2,1,2,2,1,2,2,1,1,1,0,1,0,2,1,2,0,2,2,0,1,2,2,0,1,0,2,1
211,0,1,1,0,3,4,3,4,30,8,0,0,0,0,0,0,0,0,0,2,1,4,5,3,3,0,1,0,0,1,1,6,1,2,-1,1,0,1,1,0,0,1,1,2,1,0,2,0,1,2,0,0,0,2,1,2,0,0,1,2,0,2,2,0,2,0,2,2,2,1,0,0,1,2
212,0,0,2,0,3,2,2,3,3,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,0,1,1,6,1,2,1,0,1,2,1,1,0,2,0,2,2,0,2,0,2,2,1,0,0,2,2,1,2,1,1,2,1,2,0,1,0,2,1,2,1,0,1,2,1,0
213,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,1,3,5,4,0,0,2,2,0,1,1,0,0,0,2,1,1,1,0,0,2,2,2,2,0,0,0,2,2,0,1,2,0,0,2,2,1,1,0,2,0,2,2,0,1
214,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,1,3,0,3,0,0,0,2,2,2,1,1,2,2,0,1,0,0,0,2,1,2,0,2,0,0,1,2,1,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2
215,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,4,4,4,0,1,2,1,1,2,2,1,0,2,2,1,2,1,1,0,1,0,1,0,0,0,1,0,0,2,1,2,0,1,2,2,1,1,2,2,2,1,1,0,0,2
216,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,2,1,2,1,1,1,2,1,0,1,0,0,1,2,2,2,0,0,2,2,2,0,0,1,0,1,1,2,1,0,1,0,2,1,0,1,2,1,1,2,1,1
217,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,2,1,-1,0,0,1,1,2,0,1,2,2,0,0,0,1,1,1,0,1,0,0,0,1,2,1,0,2,2,2,0,2,1,2,1,1,1,2,0,0,0,1
218,0,1,1,1,1,1,1,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,0,4,4,4,0,1,-1,0,0,1,1,2,2,1,2,0,0,0,0,2,2,0,2,2,0,2,2,2,1,1,1,2,0,2,2,1,0,2,1,0,2,1,1,1,2,0
219,0,0,0,3,2,3,6,7,-1,-1,2,0,0,0,0,0,0,0,1,1,0,1,1,2,5,0,0,2,1,3,5,1,5,0,-1,2,2,2,1,1,2,2,1,2,1,0,2,2,0,1,2,0,1,1,2,1,1,1,0,0,0,2,2,2,2,1,0,2,2,0,1,1,0,0
220,0,0,2,3,0,3,6,2,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,1,3,5,1,5,2,1,2,0,0,1,1,2,0,1,1,0,1,2,1,2,0,2,1,1,1,2,2,0,1,0,2,2,2,1,0,1,2,0,0,1,2,1,1,2,0
221,0,0,2,3,0,2,2,7,1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,0,2,0,0,2,1,3,5,1,5,2,1,0,0,0,0,2,0,1,0,2,1,2,1,2,2,2,0,0,2,2,0,1,1,1,0,0,0,0,1,2,0,1,0,2,1,0,0,2,2,1
222,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,4,4,4,7,1,2,2,2,0,1,2,1,0,1,2,1,1,0,2,2,1,1,0,2,0,1,2,0,0,0,2,1,0,2,0,1,2,2,0,2,1,0,2,2,0
223,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,2,0,0,3,0,0,0,2,1,1,0,2,2,2,1,0,0,2,0,2,0,1,1,1,0,0,2,2,0,0,2,1,1,0,1,0,1,2,1,2,1,0,0,0,2
224,0,0,0,2,2,0,4,7,-1,12,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,2,1,3,5,1,5,0,-1,2,2,1,0,2,1,1,2,0,2,0,2,0,2,0,1,0,2,1,2,0,0,1,1,1,0,1,1,0,0,1,2,0,0,2,0,1,2,1
225,0,0,2,3,0,3,6,7,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,2,1,3,5,1,5,2,1,1,0,1,0,1,1,1,0,1,2,0,2,1,1,2,1,2,2,0,0,2,0,1,1,2,1,1,1,0,1,2,1,2,2,1,0,0,0,0
226,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,4,4,4,0,1,2,0,1,0,0,1,2,0,1,1,0,2,0,1,1,1,2,2,1,0,0,2,1,1,2,0,0,2,2,2,1,1,2,1,2,2,0,0,1,1
227,0,0,0,2,2,0,4,1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,1,2,1,3,0,3,0,-1,0,2,1,2,0,0,0,1,2,0,1,2,2,0,1,0,2,2,2,0,1,0,2,0,2,2,1,0,0,2,2,2,0,2,0,2,2,1,1
228,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,1,3,0,3,0,0,0,1,0,0,2,0,0,2,0,2,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,2,1,0,1,2,1,1,1,1,1,1,2,1,1
229,0,0,2,0,3,2,2,3,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,1,1,1,6,1,2,1,0,2,1,2,1,0,0,2,2,1,2,0,0,0,1,1,0,0,0,2,1,1,1,0,1,0,0,0,0,2,0,2,0,0,2,1,2,1,2
230,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,2,0,3,6,0,0,1,0,0,2,2,0,1,2,1,0,0,0,0,0,2,2,0,0,0,1,1,0,1,1,1,0,2,0,1,1,2,1,0,2,0,0,1,1,1
231,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,0,4,4,4,0,1,2,1,0,0,2,0,1,2,2,1,1,0,2,2,2,1,1,1,0,2,0,1,2,2,0,0,0,1,0,0,0,2,1,2,1,1,1,2,1,0
232,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,0,4,4,4,0,1,2,0,2,2,0,1,0,2,0,0,0,2,0,1,0,2,1,0,2,2,1,2,2,0,1,0,2,0,1,2,2,0,0,2,2,1,2,1,1,2
233,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,2,1,2,0,1,0,0,1,1,1,2,1,2,2,2,2,0,0,2,0,1,0,2,1,2,2,0,1,0,0,2,1,0,0,2,0,0,1,1,2,1,1
234,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,2,1,2,1,2,1,1,1,1,2,2,0,1,0,0,2,0,0,1,1,2,1,1,0,1,2,2,1,0,2,1,1,0,1,2,2,2,0,2,0,0,1
235,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,1,3,5,4,0,0,0,0,0,1,0,2,1,1,1,1,0,1,1,0,0,1,2,1,2,2,1,1,0,0,1,1,2,2,1,0,1,2,0,1,0,1,0,1,1
236,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,1,3,0,3,0,0,2,0,2,2,0,2,1,1,0,0,2,2,2,1,0,1,0,0,2,2,2,0,0,2,1,1,2,1,1,0,2,2,2,0,1,0,2,1,0
237,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,7,1,2,0,0,0,1,1,2,1,0,2,0,0,1,1,2,1,1,1,1,1,2,2,1,0,2,0,2,0,1,2,1,1,2,2,2,1,1,1,2,2
238,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,2,1,2,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,2,0,0,0,2,1,1,2,2,2,0,2,2,0,1,0,1,0,1,1,1,1,0,0
239,0,0,0,2,2,0,4,7,-1,12,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,3,5,1,5,0,-1,2,2,1,1,1,2,1,0,1,2,1,1,2,0,1,0,1,0,2,1,1,2,1,2,1,2,2,2,2,0,0,1,0,2,2,1,0,1,0
240,0,1,1,0,3,4,3,4,-1,-1,0,0,0,0,0,0,0,0,0,0,1,4,5,3,7,0,1,0,0,1,1,6,1,1,-1,0,2,1,1,1,2,0,2,1,1,1,0,2,1,2,1,0,2,1,2,2,0,0,0,2,0,1,1,1,1,0,2,0,2,1,1,0,2,0
241,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,2,0,3,6,0,-1,2,0,0,2,1,2,1,0,0,1,2,1,0,1,1,0,0,1,0,1,1,0,2,0,0,0,1,0,1,2,0,2,2,0,1,0,2,0,0
242,0,0,2,0,3,4,0,5,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,0,1,1,6,1,2,1,0,1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,1,2,2,0,2,2,2,0,0,1,2,0,2,2,0,0,0,2,0,0,1,1,2
243,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,7,1,2,1,1,1,0,2,2,2,1,1,2,2,1,2,0,2,2,2,0,1,1,0,2,0,2,0,2,0,0,1,2,0,2,0,2,0,0,2,0,1
244,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,2,0,3,6,0,0,2,0,1,0,1,0,1,1,1,2,1,2,2,1,2,2,1,0,2,1,1,1,1,1,0,2,1,1,1,0,1,1,0,1,2,1,1,0,1
245,0,1,1,1,4,5,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,3,0,2,2,7,1,2,0,0,0,0,0,0,2,2,1,0,2,0,1,2,1,2,1,2,0,1,1,2,1,1,1,2,1,2,2,0,1,1,2,0,1,1,1,1,1
246,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,2,2,0,3,6,0,0,2,2,0,0,0,1,0,2,0,2,2,0,2,1,2,0,0,2,2,1,2,2,1,1,0,2,0,2,1,0,0,0,2,0,1,1,2,0,1
