,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,random_model_n53,random_model_n54,random_model_n55,random_model_n56,random_model_n57,random_model_n58,random_model_n59,random_model_n60,random_model_n61,random_model_n62,random_model_n63,random_model_n64
119,0,0,1,1,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,3,1,2,2,1,0,1,2,2,1,0,0,0,2,2,1,2,2,1,2,0,2,2,2,2,0,2,2,1,2,2,1,2,1,0,1,1,1,0,2,2,1,2,2,0,0,2,0,0,0,1,2,1,0,1,0,2,2,1,1,0,0,0,1,1,1,1
120,0,0,1,1,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,2,1,2,2,0,0,2,0,1,1,0,0,2,0,2,1,1,0,2,1,2,0,2,2,1,0,1,2,2,0,0,2,1,0,0,1,1,2,2,0,2,1,2,0,1,2,1,1,0,0,2,1,1,0,0,0,0,1,0,1,1,2,2,1,0,2,2
121,0,1,2,2,3,4,6,6,20,9,0,0,0,0,0,0,0,0,1,2,3,2,2,1,5,0,0,0,3,0,3,3,1,2,-1,1,1,2,1,2,0,1,2,2,0,1,0,2,0,0,1,0,1,0,2,1,2,0,0,2,1,0,1,1,1,1,0,0,2,0,2,2,1,0,2,0,0,1,2,2,0,2,2,0,1,2,2,0,0,1,2,1,0,2,2,1,2,2,2
122,0,1,2,2,3,2,3,5,-1,-1,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,0,0,3,0,3,3,1,2,1,0,2,2,1,0,1,0,2,0,2,0,2,2,0,1,0,1,2,2,0,1,0,0,0,2,2,1,0,0,2,2,2,0,1,2,2,0,1,0,0,1,2,0,1,1,0,2,2,0,2,2,2,0,1,2,2,1,2,1,0,2,0,1,0
123,0,1,2,2,3,2,6,1,21,1,0,0,0,0,0,0,0,0,1,2,3,2,4,4,2,0,0,0,3,0,3,3,1,2,1,1,2,0,0,2,2,0,0,1,2,1,0,1,1,2,1,0,0,0,0,0,2,1,0,2,2,0,0,2,1,1,2,2,2,2,0,0,1,2,0,2,2,0,1,1,1,0,0,1,2,1,1,0,1,0,0,1,2,0,0,0,1,1,2
124,0,0,1,1,1,5,4,3,15,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,1,1,1,4,1,7,1,-1,2,0,0,2,1,1,2,2,1,0,1,1,0,2,1,0,0,1,1,0,1,2,2,1,2,1,2,2,1,2,0,0,0,1,1,1,0,1,2,0,1,0,0,2,1,1,1,1,2,1,2,1,2,2,0,2,1,1,1,2,0,1,2,1
125,0,0,1,1,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,2,1,2,0,1,2,2,1,0,2,2,1,1,1,0,2,1,2,1,2,1,2,1,2,0,1,0,1,2,1,1,1,2,1,1,2,0,2,0,2,2,1,0,2,1,1,0,0,1,1,2,1,1,2,1,1,2,0,0,0,1,2,1,2,0,1,2
126,0,1,2,3,2,2,3,5,22,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,0,0,3,0,3,3,1,2,1,0,1,0,1,0,0,2,0,0,0,2,0,0,0,2,2,0,1,1,0,1,1,0,0,1,1,2,0,1,2,1,2,2,1,2,0,2,1,0,2,2,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,2,2,2,0,0,1,1
127,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,3,5,2,0,0,0,2,1,0,1,2,0,1,2,1,0,0,0,2,0,1,2,0,1,2,1,2,2,0,1,2,0,1,2,1,0,0,2,0,0,2,1,1,0,1,0,1,2,1,1,2,1,2,1,1,1,1,2,0,2,0,1,1,2,2,2,2,0,0,1
128,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,3,5,6,4,0,0,0,1,2,2,1,1,2,2,1,0,1,2,0,2,1,0,2,1,1,0,1,1,1,0,0,2,1,2,1,0,1,2,2,1,2,1,1,2,2,2,0,0,2,2,2,1,1,0,1,2,0,0,1,0,0,1,0,0,2,1,0,1,2,2
129,0,1,2,2,3,4,6,6,-1,-1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,0,3,0,3,3,1,2,-1,1,1,1,1,1,0,2,0,1,0,0,0,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,0,0,0,2,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2,1,2,1,0,2,2,2,0,0,2,0,0,2,1,0,1
130,0,0,1,1,4,1,2,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,3,1,-1,2,1,1,1,2,0,0,2,2,0,2,1,0,1,1,2,0,1,2,1,2,1,1,1,1,0,0,0,1,0,1,1,1,1,1,2,1,0,1,0,1,1,2,0,2,0,1,0,2,1,1,2,1,2,2,1,0,0,1,0,1,0,1,1
131,0,1,2,3,2,2,5,7,23,1,0,0,0,0,0,0,0,0,1,1,0,3,4,4,2,0,0,0,3,2,0,0,6,2,1,2,1,2,2,1,1,0,0,2,1,1,2,0,0,2,1,2,0,1,1,2,0,2,1,1,0,2,0,1,1,1,2,1,2,0,1,0,0,0,0,1,1,0,2,0,2,1,0,1,0,1,1,0,2,2,0,2,0,1,0,2,0,0,0
132,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,3,5,2,0,0,0,1,0,1,2,0,0,2,1,0,0,2,1,0,2,2,0,2,0,1,1,1,1,0,0,1,2,2,0,1,1,0,2,1,2,2,1,0,2,0,0,2,1,1,2,0,0,2,2,2,2,2,0,2,2,0,1,2,0,1,1,1,2,0,1
133,0,0,1,1,1,5,4,3,-1,-1,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,1,1,1,4,1,3,1,-1,0,0,0,2,1,0,0,0,2,0,0,1,1,2,0,1,1,1,0,0,2,2,2,1,1,2,2,1,1,1,2,0,1,2,2,1,0,2,2,1,1,2,1,2,1,1,2,0,0,2,1,2,2,1,0,0,2,1,1,1,0,2,1,1
134,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,2,1,4,5,0,0,0,1,1,1,2,1,0,1,2,0,2,2,2,1,0,0,2,2,0,2,2,2,0,2,1,2,1,0,1,0,0,2,0,2,0,2,1,1,2,2,2,2,1,0,2,1,2,2,0,2,1,1,2,2,0,0,1,0,1,2,2,1,0,2
135,0,0,1,1,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,2,1,2,1,1,2,2,1,0,2,1,0,1,2,1,1,1,0,1,2,2,2,1,1,2,1,1,1,1,0,2,0,1,2,1,2,0,0,1,0,0,0,2,0,0,0,0,2,2,1,2,0,0,2,1,0,1,0,0,1,0,0,0,1,0,2,2
136,0,0,1,1,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,2,1,2,0,1,0,2,2,1,2,2,0,1,0,2,1,1,1,2,0,1,0,0,1,2,2,0,0,0,2,2,1,1,2,2,1,0,2,0,0,0,0,2,0,0,2,2,0,0,1,0,2,0,0,1,2,0,0,2,0,1,1,2,1,2,2,0
137,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,3,5,4,5,0,0,0,2,0,2,0,2,1,0,1,0,2,1,1,1,1,1,2,1,2,2,1,1,2,1,0,2,0,1,0,1,1,0,2,1,1,2,0,1,1,2,1,1,1,1,2,0,2,2,2,1,2,0,1,2,0,1,1,2,2,2,0,2,0,2
138,0,0,1,1,1,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,3,0,1,1,1,1,4,1,7,1,-1,1,2,1,1,2,2,2,2,2,2,2,2,0,1,1,0,2,2,1,2,2,1,1,2,1,0,2,1,2,0,2,2,1,0,1,1,0,2,2,0,1,2,0,1,2,2,0,1,0,0,2,0,1,2,2,2,0,0,2,1,2,0,1,1
139,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,2,1,4,5,0,0,1,0,0,0,0,1,1,1,2,2,0,2,0,1,1,1,1,2,2,1,1,1,0,1,1,0,0,2,1,1,1,2,1,0,1,2,0,1,2,0,2,2,0,0,2,2,2,1,2,1,0,0,0,2,2,0,1,0,2,1,0,1,1,1
140,0,1,2,2,3,4,6,1,13,6,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,0,0,0,3,0,3,3,1,2,1,1,0,1,1,1,0,1,2,0,1,1,0,2,2,2,0,1,2,1,1,0,2,0,0,0,0,1,1,0,1,1,1,1,0,1,2,0,0,1,1,1,1,2,1,0,2,2,2,2,2,2,1,1,1,2,2,1,1,1,0,2,2,1,0
141,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,2,1,4,5,0,0,1,0,1,0,0,1,0,0,2,1,0,2,0,2,1,2,2,1,2,2,2,0,2,1,1,0,0,2,2,2,0,1,1,0,0,0,0,2,1,1,0,2,0,1,1,0,2,1,2,2,2,2,2,1,0,1,0,1,0,2,0,1,0,1
142,0,0,1,1,1,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,1,1,1,4,1,7,1,2,1,2,0,1,1,0,1,0,2,1,2,2,1,0,1,0,2,2,1,0,0,2,2,1,2,0,2,0,1,0,0,0,1,2,2,0,2,1,1,0,0,0,0,0,1,2,1,2,1,2,1,2,1,1,1,0,1,0,2,2,1,1,0,1
143,0,1,2,2,3,2,6,1,21,1,0,0,0,0,0,0,0,0,1,2,3,2,4,4,2,0,0,0,3,0,3,3,1,2,1,0,0,2,1,0,0,2,2,1,2,1,2,1,1,1,0,2,1,2,1,2,0,1,2,1,2,1,1,2,0,1,2,0,2,1,1,0,2,1,1,0,2,2,0,0,0,0,2,2,0,2,0,1,0,2,1,0,1,1,0,2,0,0,2
144,0,1,2,3,2,2,3,5,3,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,0,1,2,0,0,6,2,1,0,1,2,2,1,0,1,0,2,2,1,1,2,1,1,0,0,0,1,1,0,1,0,0,0,1,2,0,1,0,2,2,0,2,2,1,1,0,1,1,0,1,2,2,0,2,1,2,0,2,1,0,1,1,2,1,0,2,0,2,0,0,0,1
145,0,1,0,3,2,3,5,7,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,0,1,2,0,0,6,2,1,1,2,2,1,2,2,0,1,0,0,1,0,0,2,2,1,2,2,2,2,1,2,0,0,2,1,0,0,2,1,2,2,1,1,0,0,0,0,1,2,2,2,2,1,2,2,0,0,1,2,0,2,1,0,1,1,2,1,1,0,1,0,2,0
146,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,3,5,4,5,0,0,2,1,2,0,1,0,2,2,1,0,1,1,1,1,1,0,1,2,1,0,2,0,0,0,1,2,1,2,1,1,2,0,1,2,2,0,2,1,1,2,0,0,0,1,0,2,0,0,1,2,2,2,2,1,2,2,1,0,0,2,1,0,2,0
147,0,0,1,1,4,1,2,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,2,1,-1,0,0,1,2,1,2,0,0,0,1,0,0,1,0,1,2,2,0,0,2,0,0,0,0,2,0,0,0,1,2,1,1,0,0,0,0,2,1,0,2,2,0,0,2,0,1,2,2,1,0,1,0,2,2,1,2,0,2,1,1,1,2,0,0
148,0,0,1,1,1,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,1,1,4,1,7,1,-1,1,2,2,2,1,0,1,0,0,2,2,1,0,2,2,1,2,2,2,0,0,1,1,2,2,1,1,2,1,0,0,0,2,0,2,0,0,0,0,1,2,1,2,0,2,2,2,1,2,2,0,1,2,1,1,2,2,2,2,1,2,0,2,1
149,0,1,2,2,3,4,6,6,-1,6,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,0,0,0,3,0,3,3,1,2,-1,1,0,2,2,0,0,2,2,2,0,1,2,1,2,1,2,2,2,1,0,0,1,1,0,1,0,2,2,1,0,0,2,2,1,0,0,1,0,1,1,2,0,2,1,0,0,0,2,2,1,0,1,1,1,2,2,1,0,1,2,1,0,2,2
150,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,3,5,4,5,0,0,1,1,1,2,1,0,0,2,2,0,1,2,2,1,2,2,1,0,0,1,1,2,0,2,1,1,0,2,1,1,2,0,0,0,0,2,1,0,1,2,1,0,1,0,2,1,1,2,2,1,0,1,0,1,1,0,2,0,1,2,2,2,0,2
151,0,1,2,3,2,2,5,7,5,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,0,1,2,0,0,6,2,1,0,0,1,1,0,0,0,1,0,1,2,2,0,0,0,2,0,0,1,0,0,2,1,1,0,2,0,0,0,0,0,0,1,1,0,2,1,1,2,2,0,0,2,0,2,1,1,1,2,0,1,1,0,1,0,1,2,0,1,1,1,0,0,0
152,0,0,1,1,1,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,1,1,1,4,1,7,1,2,0,0,0,0,2,1,0,1,1,2,0,1,2,1,2,0,2,2,0,0,1,1,0,1,1,2,0,2,1,1,0,0,0,2,0,0,1,0,2,2,2,1,0,0,0,2,2,0,2,2,2,0,0,1,2,1,1,1,1,2,1,2,0,0
153,0,0,1,1,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,2,1,2,0,0,2,0,2,0,0,0,1,1,1,0,2,1,2,2,0,2,2,0,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,2,1,1,0,2,0,2,1,0,0,1,0,0,1,0,0,2,1,2,1,2
154,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,2,1,4,5,0,0,2,1,0,2,2,0,0,2,0,2,1,0,2,1,0,0,1,2,0,1,1,1,2,0,0,2,2,0,2,1,2,2,1,2,1,0,2,2,1,0,1,2,0,0,1,2,2,0,2,0,1,2,0,2,1,2,0,1,0,1,0,0,0,1
155,0,0,1,1,1,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,1,1,1,4,1,7,1,-1,0,1,0,2,0,0,1,2,0,1,0,2,0,1,0,2,1,2,0,1,0,1,0,1,2,1,2,2,0,2,1,0,2,0,1,2,2,2,0,1,1,2,1,0,2,1,0,0,1,2,1,2,1,2,0,1,0,1,2,2,2,0,2,1
156,0,0,1,1,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,2,1,2,1,1,2,2,1,1,0,2,2,2,0,0,2,0,0,0,1,1,2,0,2,0,1,2,2,0,2,0,1,1,0,1,0,0,0,2,2,2,2,1,1,2,2,1,2,1,1,2,1,1,0,2,1,1,2,1,0,0,0,0,2,2,0,2
157,0,0,1,1,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,2,1,2,2,1,0,2,2,2,2,1,2,0,1,2,2,2,2,1,2,0,1,2,2,2,2,2,2,0,1,0,2,0,1,1,1,2,0,1,1,2,0,2,2,2,1,0,1,2,1,1,0,2,2,1,0,2,2,1,1,0,1,0,2,0,0,0
158,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,2,1,4,5,0,-1,1,2,2,2,0,0,0,1,2,2,0,1,2,1,2,2,2,0,1,2,1,0,1,0,2,0,0,2,0,0,1,0,0,2,1,1,1,1,0,2,0,0,1,1,0,1,1,1,0,0,2,2,0,1,1,0,0,1,1,1,1,1,2,0
159,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,2,1,4,5,0,0,1,0,0,1,0,0,0,0,1,2,0,2,2,2,0,2,0,0,0,0,1,0,2,2,2,0,2,0,0,0,0,1,1,1,0,2,0,0,1,2,1,2,0,2,2,2,2,0,1,1,1,0,1,2,2,1,1,1,2,2,0,0,1,0
160,0,1,2,2,3,4,6,1,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,1,1,2,0,0,0,3,0,3,3,1,2,1,0,1,0,1,0,2,1,0,0,1,1,2,2,1,1,2,2,2,0,1,0,2,1,1,2,1,0,1,1,1,1,1,1,0,0,2,2,2,0,0,0,2,1,0,1,0,1,2,2,1,1,1,1,0,2,1,2,1,0,0,1,1,0,2
161,0,0,1,1,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,3,1,2,2,0,2,1,1,0,2,2,1,1,0,1,2,2,0,0,1,2,2,1,0,1,2,2,2,1,2,2,2,1,0,2,2,0,2,0,0,1,0,0,0,1,2,2,1,1,0,1,0,2,0,1,1,1,0,1,2,0,0,1,1,1,0,1
162,0,1,2,3,2,2,3,5,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,0,3,0,0,0,6,2,1,0,0,2,2,2,1,2,1,1,1,2,1,2,1,0,2,2,2,2,2,2,1,1,2,1,2,2,2,2,0,2,2,0,1,0,2,0,2,1,1,0,2,1,1,0,1,2,2,1,0,2,2,2,0,0,2,2,2,0,0,1,0,2,0
163,0,0,1,1,1,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,1,1,1,4,1,7,1,2,2,1,1,2,0,0,0,2,1,1,0,0,0,1,1,2,1,0,2,2,2,1,2,2,0,1,1,1,2,2,0,1,0,0,2,2,0,1,1,1,0,0,2,1,2,2,0,1,2,1,0,1,0,1,2,2,1,1,1,0,0,1,0,1
164,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,2,1,6,4,0,0,2,1,0,1,0,0,1,2,0,1,1,0,2,0,0,0,0,2,0,0,1,2,0,2,1,1,2,0,1,2,2,2,2,0,1,0,1,0,0,0,2,1,1,0,2,2,2,1,2,2,2,0,2,0,0,2,0,0,2,1,2,1,1,2
165,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,2,1,4,5,0,0,1,0,1,1,0,0,2,0,1,0,2,2,0,1,2,2,1,1,0,2,0,0,0,1,2,0,0,1,0,1,0,1,0,2,1,2,0,2,0,1,2,2,0,1,0,0,2,0,0,0,0,1,2,2,0,0,1,2,0,2,0,1,0,1
166,0,0,1,1,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,2,1,2,1,2,2,0,2,2,0,1,0,2,2,2,2,0,1,2,1,2,2,1,2,0,1,2,2,0,0,2,1,2,0,2,0,0,1,1,1,0,2,2,2,1,2,0,1,1,1,1,0,0,2,2,1,2,1,0,2,0,0,1,2,0,1,1
167,0,1,0,3,2,3,0,4,-1,4,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,1,0,1,2,0,0,6,2,1,2,1,2,1,0,1,1,2,2,1,1,2,2,0,2,0,0,1,2,2,0,2,0,2,1,2,0,2,1,0,2,1,1,1,2,0,1,2,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,1,1,0,1,1,2,1,1,1,0,1
168,0,1,0,0,0,0,1,2,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,2,0,2,1,4,5,0,-1,2,0,0,1,0,0,1,2,1,1,2,2,0,0,0,1,1,1,2,0,0,2,2,2,0,0,2,2,1,0,0,1,2,1,1,2,2,1,0,2,2,2,0,2,2,1,0,2,1,0,2,2,0,1,0,0,2,0,2,1,1,1,1,2
169,0,0,1,1,1,5,4,3,15,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,1,1,1,4,1,7,1,-1,2,1,0,2,2,1,1,2,1,2,1,0,0,1,2,2,1,1,1,0,1,2,2,2,2,0,0,1,2,2,1,0,0,0,1,2,2,2,1,1,0,2,0,2,1,0,1,0,1,0,2,1,2,1,2,0,2,2,2,2,2,0,1,0
170,0,0,1,3,1,5,4,3,25,10,0,0,0,0,0,0,0,0,0,0,1,4,5,5,3,0,1,1,1,1,4,1,7,1,-1,2,0,2,2,1,0,1,2,2,2,0,1,1,0,1,1,1,2,1,0,0,2,1,2,0,1,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0,2,2,0,1,2,1,2,0,0,2,0,1,2,2,0,1,0,2,2,1,0,1,2
171,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,3,5,2,0,0,0,0,2,2,2,0,0,1,1,1,0,2,1,0,1,1,2,2,1,2,0,0,0,0,2,1,1,2,0,2,0,2,1,2,2,0,1,2,1,2,0,1,0,0,2,0,1,1,1,1,0,2,1,2,0,1,0,1,1,1,1,0,2,0,1
172,0,1,2,2,3,4,6,1,-1,11,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,0,3,0,3,3,1,2,1,2,1,1,0,1,1,1,0,0,1,2,2,0,2,1,1,0,2,2,1,1,2,2,2,0,2,2,0,0,1,0,0,0,0,1,1,0,0,2,1,1,0,0,1,1,2,0,2,1,0,2,1,0,2,2,1,2,1,0,1,0,2,2,0
173,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,3,5,4,5,0,0,0,2,1,0,1,1,2,0,0,2,0,1,1,2,0,0,1,2,0,2,1,0,0,0,2,1,2,0,0,1,2,0,2,1,1,0,1,0,1,1,0,0,0,0,0,2,2,2,0,2,0,0,0,2,2,1,2,2,1,0,0,1,0,2
174,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,2,1,4,5,0,0,2,2,1,0,2,2,2,1,0,0,1,1,1,0,2,2,1,0,0,0,0,2,1,0,0,2,0,0,2,2,1,0,2,1,2,1,2,1,1,0,1,1,1,0,0,1,2,0,1,0,0,1,1,1,1,0,1,2,2,2,2,1,2,2
175,0,0,1,1,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,2,1,2,0,0,1,1,1,2,2,2,0,0,2,0,2,0,2,1,1,2,2,0,1,2,1,1,1,2,2,2,0,0,1,2,2,0,2,0,0,0,0,1,1,1,2,1,1,2,0,1,1,1,1,2,1,0,2,2,0,1,2,1,1,2,2,0
176,0,0,1,1,4,1,2,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,2,4,2,5,3,1,-1,1,1,0,2,2,2,2,2,1,0,1,0,2,1,1,2,0,0,0,2,1,0,2,0,0,0,1,1,1,1,1,1,2,2,1,2,1,0,2,1,0,0,2,2,0,1,0,2,0,0,1,1,1,2,0,2,1,1,2,1,0,1,2,0
177,0,0,1,1,1,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,1,1,1,4,1,7,1,2,2,1,1,1,1,0,0,1,0,0,2,0,1,0,0,0,1,2,0,2,1,2,0,2,2,1,2,0,0,0,1,2,1,1,0,1,0,0,2,1,0,0,2,2,1,1,2,1,0,0,1,0,0,0,2,1,1,0,1,0,0,0,1,2
178,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,0,3,5,2,0,0,0,2,0,0,0,0,1,1,2,2,0,2,0,0,1,2,2,1,2,1,0,0,0,1,2,0,0,1,0,0,1,2,0,0,1,1,1,1,0,0,0,0,1,2,0,2,0,0,1,0,2,0,1,0,1,2,2,1,1,2,2,1,0,0,2
179,0,1,2,2,3,2,3,1,1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,0,2,0,0,0,3,0,3,3,1,2,1,1,2,0,2,1,2,0,0,2,0,2,2,1,2,2,2,0,1,2,0,2,1,0,1,1,2,0,0,0,1,2,0,0,1,0,0,1,1,1,1,2,1,1,0,1,1,0,0,0,0,2,2,1,0,1,0,2,1,2,1,2,2,2,0
180,0,0,1,1,1,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,1,1,1,4,1,3,1,2,2,0,2,2,2,1,0,0,0,0,1,1,1,2,2,1,0,0,0,0,2,2,0,0,0,1,0,2,1,0,0,0,2,2,1,2,2,0,1,1,1,1,2,0,2,0,2,2,0,1,0,1,1,2,0,2,0,0,0,2,0,0,1,0
181,0,0,1,1,1,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,1,1,1,4,1,7,1,-1,2,1,2,1,2,2,2,0,0,1,2,2,0,2,1,2,0,1,1,2,1,1,1,1,0,1,1,2,0,0,2,2,1,1,1,1,1,0,0,0,0,0,2,2,2,1,2,0,0,1,0,0,2,1,0,2,2,0,0,1,2,0,0,2
